date,canton_name,total_trips,dataset,train_trips,road_trips,highway_trips,commuter_trips,non_commuter_trips
2020-03-07,Obwalden,88425,2020,7883,70518,10036,7747,80690
2020-03-07,Appenzell-Ausserrhoden,156718,2020,15067,130743,10916,15818,140909
2020-03-07,Nidwalden,181968,2020,13214,109539,59225,15016,166962
2020-03-07,Zurich,3509806,2020,397260,2591623,520933,336524,3173292
2020-03-07,Waadt,2038113,2020,155415,1471194,411515,181816,1856309
2020-03-07,Basel-Stadt,595402,2020,59200,428510,107701,59511,535900
2020-03-07,Wallis,951380,2020,109122,709716,132556,74481,876914
2020-03-07,Neuchatel,416771,2020,26999,328719,61062,41238,375542
2020-03-07,Appenzell-Innerrhoden,35757,2020,2656,31670,1439,3496,32269
2020-03-07,Solothurn,931157,2020,140539,532411,258219,80821,850349
2020-03-07,Aargau,1817319,2020,186928,1199905,430495,157399,1659930
2020-03-07,Schwyz,559512,2020,60847,329985,168691,46371,513151
2020-03-07,Uri,112921,2020,12342,65392,35199,9175,103759
2020-03-07,Schaffhausen,207073,2020,17941,180067,9076,19664,187420
2020-03-07,Ticino,719160,2020,21323,610094,87753,77709,641462
2020-03-07,Basel-Landschaft,779739,2020,68036,523589,188127,69209,710543
2020-03-07,Geneve,1186716,2020,48893,1028750,109083,116557,1070169
2020-03-07,Luzern,1026693,2020,84727,721941,220038,98374,928332
2020-03-07,Freiburg,804974,2020,51107,589168,164710,71635,733350
2020-03-07,Bern,2667773,2020,315624,1934921,417249,249613,2418182
2020-03-07,Graubunden,725856,2020,68363,525167,132352,56125,669757
2020-03-07,Sankt-Gallen,1559325,2020,136168,1007590,415586,139398,1419947
2020-03-08,Thurgau,596689,2020,54120,414746,127832,38338,558360
2020-03-08,Glarus,231762,2020,35144,89179,107452,11585,220190
2020-03-08,Zug,367934,2020,44366,206364,117217,23428,344519
2020-03-08,Jura,119754,2020,8814,105471,5478,9687,110077
2020-03-08,Obwalden,99262,2020,8097,79590,11586,5667,93608
2020-03-08,Appenzell-Ausserrhoden,153139,2020,14879,127804,10467,10353,142799
2020-03-08,Nidwalden,188428,2020,13483,118420,56536,10552,177887
2020-03-08,Zurich,2692835,2020,322211,1926386,444250,195335,2497512
2020-03-08,Waadt,1566936,2020,125753,1104166,337027,109166,1457780
2020-03-08,Basel-Stadt,441882,2020,50098,307530,84262,37496,404394
2020-03-08,Wallis,792964,2020,95716,577977,119281,49039,743935
2020-03-08,Neuchatel,313160,2020,24924,240859,47383,23646,289521
2020-03-08,Appenzell-Innerrhoden,41198,2020,3198,36493,1516,2461,38745
2020-03-08,Solothurn,726424,2020,125568,393590,207278,46448,679988
2020-03-08,Aargau,1355905,2020,157302,845318,353295,86238,1269678
2020-03-08,Schwyz,587399,2020,69666,346874,170869,32585,554824
2020-03-08,Uri,137652,2020,18137,78659,40866,7688,129975
2020-03-08,Schaffhausen,164104,2020,15406,140057,8647,11474,152637
2020-03-08,Ticino,494117,2020,17647,411970,64512,44992,449137
2020-03-08,Basel-Landschaft,596073,2020,56131,396759,143195,43247,552838
2020-03-08,Geneve,882608,2020,44676,745496,92445,72128,810490
2020-03-08,Luzern,868014,2020,76919,604861,186246,57551,810475
2020-03-08,Freiburg,650238,2020,45732,468445,136072,43092,607157
2020-03-08,Bern,2189981,2020,272008,1582088,335906,148503,2041502
2020-03-08,Graubunden,783629,2020,72622,561152,149878,43231,740423
2020-03-08,Sankt-Gallen,1411922,2020,130974,894328,386643,86152,1325793
2020-03-09,Thurgau,818833,2020,87086,583788,147970,264629,554215
2020-03-09,Glarus,157868,2020,27333,70053,60490,41370,116507
2020-03-09,Zug,533576,2020,74819,305991,152777,203551,330036
2020-03-09,Jura,168330,2020,12704,148970,6665,54953,113387
2020-03-09,Obwalden,85616,2020,8116,67972,9540,24913,60716
2020-03-09,Appenzell-Ausserrhoden,177193,2020,19832,146683,10687,56539,120664
2020-03-09,Nidwalden,174575,2020,13812,101025,59748,52396,122190
2020-03-09,Zurich,4221938,2020,629272,3058876,533800,1515992,2705957
2020-03-09,Waadt,2288624,2020,222812,1650948,414876,746659,1541977
2020-03-09,Basel-Stadt,825657,2020,89464,622525,113677,297173,528493
2020-03-09,Wallis,787231,2020,86122,585583,115537,201719,585523
2020-03-09,Neuchatel,480347,2020,38381,378753,63224,163802,316557
2020-03-09,Appenzell-Innerrhoden,33646,2020,2680,30073,906,9377,24282
2020-03-09,Solothurn,1076245,2020,201789,616772,257694,353407,722850
2020-03-09,Aargau,2063496,2020,281074,1324203,458229,695058,1368449
2020-03-09,Schwyz,571970,2020,68694,347689,155598,171543,400439
2020-03-09,Uri,103151,2020,9748,61707,31707,24265,78898
2020-03-09,Schaffhausen,231054,2020,24924,199967,6175,74890,156177
2020-03-09,Ticino,793607,2020,26350,665765,101501,245300,548317
2020-03-09,Basel-Landschaft,1005684,2020,99465,701132,205096,335392,670302
2020-03-09,Geneve,1498418,2020,81709,1311115,105602,545834,952592
2020-03-09,Luzern,1149803,2020,111830,790665,247316,374410,775403
2020-03-09,Freiburg,883782,2020,72294,654629,156870,275572,608222
2020-03-09,Bern,2985536,2020,403174,2155083,427298,983866,2001692
2020-03-09,Graubunden,579562,2020,64745,414729,100106,146552,433030
2020-03-09,Sankt-Gallen,1649005,2020,170477,1090954,387593,520359,1128666
2020-03-10,Thurgau,825839,2020,87932,588706,149212,264763,561088
2020-03-10,Glarus,149960,2020,25389,68725,55857,39381,110591
2020-03-10,Zug,543945,2020,74951,311681,157323,204288,339666
2020-03-10,Jura,174107,2020,13163,154685,6272,56305,117814
2020-03-10,Obwalden,85632,2020,8199,67969,9474,25107,60536
2020-03-10,Appenzell-Ausserrhoden,180812,2020,20015,149531,11278,57240,123585
2020-03-10,Nidwalden,173764,2020,13746,99977,60049,52223,121550
2020-03-10,Zurich,4273118,2020,641490,3090901,540736,1537392,2735737
2020-03-10,Waadt,2302523,2020,222951,1659487,420096,753796,1548738
2020-03-10,Basel-Stadt,827271,2020,88828,623480,114971,300161,527119
2020-03-10,Wallis,744729,2020,78289,554328,112122,200188,544552
2020-03-10,Neuchatel,488360,2020,38522,385414,64437,165569,322805
2020-03-10,Appenzell-Innerrhoden,34376,2020,2704,30673,1010,9247,25139
2020-03-10,Solothurn,1082075,2020,203133,617810,261143,352803,729284
2020-03-10,Aargau,2099111,2020,285900,1343386,469833,701044,1398076
2020-03-10,Schwyz,570957,2020,67344,350186,153439,170218,400751
2020-03-10,Uri,102592,2020,9020,62336,31246,23985,78618
2020-03-10,Schaffhausen,231552,2020,24947,200176,6440,75244,156319
2020-03-10,Ticino,790593,2020,25430,666182,98990,241142,549461
2020-03-10,Basel-Landschaft,1013359,2020,100352,705441,207575,338666,674703
2020-03-10,Geneve,1500104,2020,78847,1317418,103849,549160,950954
2020-03-10,Luzern,1175858,2020,113022,808563,254283,381121,794747
2020-03-10,Freiburg,893260,2020,72175,660917,160179,276796,616476
2020-03-10,Bern,3027776,2020,409969,2180106,437721,994145,2033651
2020-03-10,Graubunden,549397,2020,60800,397728,90891,144381,405037
2020-03-10,Sankt-Gallen,1653720,2020,169870,1099374,384499,522540,1131203
2020-03-11,Thurgau,877495,2020,89768,631263,156477,261297,616212
2020-03-11,Glarus,163043,2020,26409,75576,61070,39984,123072
2020-03-11,Zug,574139,2020,76871,335595,161684,201362,372788
2020-03-11,Jura,181173,2020,13053,161574,6554,54936,126246
2020-03-11,Obwalden,96107,2020,8881,76992,10243,25074,71042
2020-03-11,Appenzell-Ausserrhoden,192185,2020,20818,159746,11633,56705,135491
2020-03-11,Nidwalden,194630,2020,14917,115795,63927,52408,142231
2020-03-11,Zurich,4484480,2020,641391,3287466,555634,1516611,2967881
2020-03-11,Waadt,2432856,2020,224516,1770893,437460,723340,1709529
2020-03-11,Basel-Stadt,868901,2020,87558,664513,116841,297435,571477
2020-03-11,Wallis,883643,2020,96705,665381,121565,201810,681843
2020-03-11,Neuchatel,518072,2020,38568,412174,67340,159997,358085
2020-03-11,Appenzell-Innerrhoden,38232,2020,2963,34272,1008,9630,28614
2020-03-11,Solothurn,1142866,2020,204065,670136,268673,344756,798120
2020-03-11,Aargau,2181300,2020,284179,1418539,478590,683589,1497719
2020-03-11,Schwyz,619515,2020,71129,386103,162294,169066,450460
2020-03-11,Uri,117147,2020,10977,71694,34486,24585,92573
2020-03-11,Schaffhausen,242774,2020,25319,210766,6702,74472,168315
2020-03-11,Ticino,791272,2020,25496,668811,96975,230220,561062
2020-03-11,Basel-Landschaft,1067974,2020,99580,756791,211616,333430,734557
2020-03-11,Geneve,1549123,2020,76277,1365829,107027,518804,1030329
2020-03-11,Luzern,1245351,2020,115642,866057,263661,373508,871852
2020-03-11,Freiburg,937684,2020,74193,697588,165913,269862,667833
2020-03-11,Bern,3218010,2020,422298,2349030,446703,974408,2243623
2020-03-11,Graubunden,634378,2020,65588,467281,101529,146272,488127
2020-03-11,Sankt-Gallen,1769251,2020,176426,1188432,404414,518789,1250484
2020-03-12,Thurgau,867633,2020,88398,624547,154698,256127,611517
2020-03-12,Glarus,172813,2020,26946,79999,65876,39859,132962
2020-03-12,Zug,560335,2020,74167,327799,158380,195137,365209
2020-03-12,Jura,178486,2020,12969,158911,6615,54977,123519
2020-03-12,Obwalden,96080,2020,8896,76944,10251,24896,71195
2020-03-12,Appenzell-Ausserrhoden,191584,2020,20491,159385,11719,55745,135851
2020-03-12,Nidwalden,190509,2020,14509,113950,62060,51012,139508
2020-03-12,Zurich,4399364,2020,621111,3224691,553573,1480947,2918429
2020-03-12,Waadt,2348147,2020,218411,1700257,429488,721400,1626757
2020-03-12,Basel-Stadt,841816,2020,85832,637565,118429,286368,555458
2020-03-12,Wallis,861569,2020,95784,645683,120113,198695,662886
2020-03-12,Neuchatel,497449,2020,37725,394152,65582,157503,339958
2020-03-12,Appenzell-Innerrhoden,39705,2020,3099,35415,1203,9525,30192
2020-03-12,Solothurn,1116402,2020,198885,645861,271667,338910,777504
2020-03-12,Aargau,2147121,2020,277858,1390826,478453,671094,1476043
2020-03-12,Schwyz,618278,2020,70358,384376,163557,164268,454023
2020-03-12,Uri,117965,2020,11266,73102,33607,23511,94465
2020-03-12,Schaffhausen,240965,2020,24877,208883,7218,73976,167003
2020-03-12,Ticino,703811,2020,21655,594436,87732,207202,496621
2020-03-12,Basel-Landschaft,1039166,2020,97450,726541,215185,324312,714865
2020-03-12,Geneve,1512472,2020,74668,1330233,107581,522472,990011
2020-03-12,Luzern,1216601,2020,112999,846457,257157,366370,850243
2020-03-12,Freiburg,916879,2020,72430,681092,163367,267048,649841
2020-03-12,Bern,3147252,2020,410593,2289853,446827,963661,2183612
2020-03-12,Graubunden,666430,2020,66837,493338,106278,146308,520144
2020-03-12,Sankt-Gallen,1766259,2020,172879,1184855,408545,510172,1256108
2020-03-13,Thurgau,891534,2020,84872,648689,157982,237980,653564
2020-03-13,Glarus,198783,2020,31493,83465,83837,41520,157276
2020-03-13,Zug,551495,2020,67527,327370,156607,172852,378652
2020-03-13,Jura,183248,2020,12888,162339,8028,51499,131756
2020-03-13,Obwalden,95465,2020,9042,76053,10383,24026,71452
2020-03-13,Appenzell-Ausserrhoden,193073,2020,20582,160760,11741,51633,141450
2020-03-13,Nidwalden,191066,2020,14213,113193,63670,48735,142341
2020-03-13,Zurich,4384714,2020,569958,3252087,562681,1306999,3077728
2020-03-13,Waadt,2407912,2020,204974,1764469,438479,655503,1752419
2020-03-13,Basel-Stadt,825712,2020,79184,627789,118750,249102,576622
2020-03-13,Wallis,924247,2020,103385,685813,135060,195846,728413
2020-03-13,Neuchatel,506882,2020,37193,403626,66072,146417,360476
2020-03-13,Appenzell-Innerrhoden,38434,2020,3068,34184,1193,8765,29681
2020-03-13,Solothurn,1132167,2020,182886,673711,275578,306838,825337
2020-03-13,Aargau,2188133,2020,257645,1454677,475820,605584,1582559
2020-03-13,Schwyz,642768,2020,72170,390360,180246,156199,486578
2020-03-13,Uri,117228,2020,10508,72946,33784,23902,93337
2020-03-13,Schaffhausen,249096,2020,23646,218186,7274,68671,180436
2020-03-13,Ticino,692106,2020,21042,588503,82573,190516,501602
2020-03-13,Basel-Landschaft,1055846,2020,90481,750421,214954,292983,762874
2020-03-13,Geneve,1491795,2020,69310,1312044,110451,465105,1026700
2020-03-13,Luzern,1229590,2020,107261,864549,257792,338618,890985
2020-03-13,Freiburg,949191,2020,69724,706607,172870,248121,701080
2020-03-13,Bern,3173313,2020,392351,2324816,456168,868095,2305242
2020-03-13,Graubunden,693256,2020,72887,482106,138284,143893,549384
2020-03-13,Sankt-Gallen,1828701,2020,175172,1216944,436604,478184,1350536
2020-03-14,Thurgau,680655,2020,49574,517493,113598,65909,614756
2020-03-14,Glarus,151948,2020,20023,68313,63622,12430,139528
2020-03-14,Zug,382409,2020,38225,237753,106443,37874,344548
2020-03-14,Jura,130392,2020,6958,118728,4719,14694,115712
2020-03-14,Obwalden,76038,2020,6478,61845,7725,7297,68751
2020-03-14,Appenzell-Ausserrhoden,150829,2020,13484,129002,8354,15516,135324
2020-03-14,Nidwalden,156137,2020,10440,100606,45100,13867,142281
2020-03-14,Zurich,3121400,2020,289991,2420674,410747,318898,2802515
2020-03-14,Waadt,1726116,2020,112920,1313768,299435,165681,1560444
2020-03-14,Basel-Stadt,532499,2020,44037,407157,81316,57483,475027
2020-03-14,Wallis,684570,2020,63234,528704,92646,66180,618404
2020-03-14,Neuchatel,365309,2020,21035,297113,47173,37673,327648
2020-03-14,Appenzell-Innerrhoden,34177,2020,2423,30673,1092,3120,31068
2020-03-14,Solothurn,816047,2020,102719,511576,201759,77134,738921
2020-03-14,Aargau,1608966,2020,139475,1133279,336225,151845,1457135
2020-03-14,Schwyz,511376,2020,47755,332087,131547,45728,465660
2020-03-14,Uri,91531,2020,8197,60151,23192,8423,83119
2020-03-14,Schaffhausen,183380,2020,14356,162629,6407,19004,164388
2020-03-14,Ticino,411798,2020,12977,359671,39158,53973,357835
2020-03-14,Basel-Landschaft,724557,2020,51015,529597,143956,70570,653999
2020-03-14,Geneve,1019356,2020,35846,904236,79285,103100,916267
2020-03-14,Luzern,927710,2020,66041,685977,175702,95479,832242
2020-03-14,Freiburg,703201,2020,39127,538032,126052,65846,637366
2020-03-14,Bern,2364389,2020,239905,1791657,332847,235308,2129102
2020-03-14,Graubunden,508020,2020,46955,357945,103140,51867,456173
2020-03-14,Sankt-Gallen,1373677,2020,107749,964935,301015,133234,1240466
2020-03-15,Thurgau,554221,2020,42935,424002,87296,37537,516696
2020-03-15,Glarus,156763,2020,20658,71155,64961,9446,147328
2020-03-15,Zug,345243,2020,36196,220174,88882,22916,322336
2020-03-15,Jura,115777,2020,7134,104782,3871,8623,107165
2020-03-15,Obwalden,80939,2020,6533,66662,7754,5216,75734
2020-03-15,Appenzell-Ausserrhoden,150918,2020,12801,129496,8633,9708,141222
2020-03-15,Nidwalden,147400,2020,10140,99601,37668,9257,138152
2020-03-15,Zurich,2477974,2020,244345,1907095,326545,183777,2294207
2020-03-15,Waadt,1268364,2020,83869,957598,226908,93618,1174757
2020-03-15,Basel-Stadt,398006,2020,36614,299346,62057,34845,363171
2020-03-15,Wallis,517782,2020,46758,395987,75049,39925,477869
2020-03-15,Neuchatel,289700,2020,20146,232793,36770,21622,268088
2020-03-15,Appenzell-Innerrhoden,42679,2020,2836,38477,1377,2315,40377
2020-03-15,Solothurn,674181,2020,90671,425440,158079,44550,629641
2020-03-15,Aargau,1235207,2020,116091,855524,263603,83238,1151980
2020-03-15,Schwyz,501656,2020,52396,329958,119315,29907,471762
2020-03-15,Uri,97387,2020,8974,65044,23378,6452,90945
2020-03-15,Schaffhausen,154222,2020,12231,136109,5894,11335,142899
2020-03-15,Ticino,245575,2020,9087,212539,23960,27289,218298
2020-03-15,Basel-Landschaft,585505,2020,42343,435068,108105,43537,541979
2020-03-15,Geneve,717142,2020,28806,623825,64523,61682,655472
2020-03-15,Luzern,790952,2020,60620,593055,137286,54652,736309
2020-03-15,Freiburg,575509,2020,34027,442228,99264,39084,536435
2020-03-15,Bern,1964998,2020,197002,1508150,259868,139082,1825938
2020-03-15,Graubunden,433732,2020,40692,299502,93557,32711,401041
2020-03-15,Sankt-Gallen,1174675,2020,99940,831052,243702,77320,1097375
2020-03-16,Thurgau,795077,2020,61076,605934,128076,245048,550038
2020-03-16,Glarus,141679,2020,17563,73724,50403,37262,104427
2020-03-16,Zug,481960,2020,45618,303680,132673,164194,317778
2020-03-16,Jura,143618,2020,8280,130256,5094,47050,96580
2020-03-16,Obwalden,85159,2020,6430,70596,8143,24631,60538
2020-03-16,Appenzell-Ausserrhoden,176517,2020,15674,151315,9536,52828,123699
2020-03-16,Nidwalden,170766,2020,9867,106917,53995,50253,120526
2020-03-16,Zurich,3853132,2020,399759,2982300,471083,1253818,2599325
2020-03-16,Waadt,1949469,2020,126911,1474574,347996,553012,1396469
2020-03-16,Basel-Stadt,673991,2020,52165,528505,93334,221049,452955
2020-03-16,Wallis,693186,2020,51289,545354,96556,177169,516030
2020-03-16,Neuchatel,403162,2020,23996,329828,49350,129706,273468
2020-03-16,Appenzell-Innerrhoden,37868,2020,2490,34492,896,9199,28679
2020-03-16,Solothurn,967023,2020,116861,621647,228525,307396,659638
2020-03-16,Aargau,1900557,2020,171182,1329375,400011,600015,1300554
2020-03-16,Schwyz,562371,2020,50205,373681,138493,154217,408164
2020-03-16,Uri,98260,2020,6597,66012,25661,22991,75279
2020-03-16,Schaffhausen,212291,2020,18637,188282,5382,66063,146238
2020-03-16,Ticino,497243,2020,13470,424705,59078,144507,352746
2020-03-16,Basel-Landschaft,880891,2020,59308,652442,169151,278992,601910
2020-03-16,Geneve,1174851,2020,41059,1047107,86696,357514,817349
2020-03-16,Luzern,1100823,2020,74115,802674,224046,342255,758580
2020-03-16,Freiburg,800332,2020,45456,615896,138991,232814,567529
2020-03-16,Bern,2797574,2020,264044,2142842,390707,862970,1934625
2020-03-16,Graubunden,478631,2020,43697,347106,87851,134462,344193
2020-03-16,Sankt-Gallen,1583073,2020,124101,1128274,330720,481328,1101768
2020-03-17,Thurgau,669636,2020,48116,511063,110469,218352,451296
2020-03-17,Glarus,113752,2020,13498,60636,39627,31681,82081
2020-03-17,Zug,394023,2020,34560,249905,109568,136334,257700
2020-03-17,Jura,131780,2020,6667,120293,4829,42250,89539
2020-03-17,Obwalden,74349,2020,5017,62214,7129,22636,51726
2020-03-17,Appenzell-Ausserrhoden,150545,2020,12976,129317,8264,48106,102452
2020-03-17,Nidwalden,139672,2020,7397,87709,44574,44106,95575
2020-03-17,Zurich,3084851,2020,294225,2396280,394356,1026515,2058346
2020-03-17,Waadt,1553145,2020,92633,1195284,265238,425920,1127234
2020-03-17,Basel-Stadt,533799,2020,40025,416587,77198,179171,354639
2020-03-17,Wallis,548170,2020,40170,433237,74774,142672,405510
2020-03-17,Neuchatel,356787,2020,19897,295597,41303,110755,246041
2020-03-17,Appenzell-Innerrhoden,30814,2020,1997,28021,805,8336,22487
2020-03-17,Solothurn,823921,2020,90216,537151,196565,268996,554936
2020-03-17,Aargau,1541836,2020,130388,1071377,340080,512376,1029470
2020-03-17,Schwyz,470603,2020,40804,317852,111959,135973,334642
2020-03-17,Uri,80431,2020,6380,50918,23145,19370,61073
2020-03-17,Schaffhausen,175685,2020,14639,156213,4846,56913,118785
2020-03-17,Ticino,471077,2020,13248,403666,54174,126487,344601
2020-03-17,Basel-Landschaft,757597,2020,47832,564024,145751,243017,514591
2020-03-17,Geneve,872187,2020,28436,783073,60690,243106,629094
2020-03-17,Luzern,919928,2020,58858,673867,187214,298727,621212
2020-03-17,Freiburg,664210,2020,34544,517031,112648,194809,469414
2020-03-17,Bern,2294512,2020,196314,1769596,328623,736956,1557577
2020-03-17,Graubunden,403488,2020,36534,298460,68515,114161,289349
2020-03-17,Sankt-Gallen,1321567,2020,100060,946093,275434,423586,898002
2020-03-18,Thurgau,669727,2020,45521,516780,107436,202427,467310
2020-03-18,Glarus,112455,2020,13074,59933,39459,29193,83273
2020-03-18,Zug,385619,2020,31951,248807,104872,122292,263339
2020-03-18,Jura,126608,2020,6125,115865,4627,36387,90230
2020-03-18,Obwalden,74685,2020,4941,62507,7246,21113,53582
2020-03-18,Appenzell-Ausserrhoden,154698,2020,12243,134424,8042,44819,109891
2020-03-18,Nidwalden,140144,2020,7265,89175,43714,40557,99598
2020-03-18,Zurich,3018877,2020,266884,2371031,380973,921525,2097363
2020-03-18,Waadt,1496129,2020,83963,1164038,248140,378129,1118012
2020-03-18,Basel-Stadt,512974,2020,36723,403886,72376,163086,349901
2020-03-18,Wallis,535269,2020,37757,426672,70851,131836,403444
2020-03-18,Neuchatel,341826,2020,18865,282945,40027,94146,247691
2020-03-18,Appenzell-Innerrhoden,33974,2020,2114,31111,760,8154,25832
2020-03-18,Solothurn,809502,2020,82001,536071,191439,245627,563884
2020-03-18,Aargau,1514232,2020,118906,1066844,328492,469665,1044578
2020-03-18,Schwyz,480814,2020,40243,329882,110698,127255,353569
2020-03-18,Uri,81215,2020,6227,51998,23001,18294,62932
2020-03-18,Schaffhausen,171131,2020,13394,152894,4852,52561,118580
2020-03-18,Ticino,478040,2020,13174,411191,53683,121519,356529
2020-03-18,Basel-Landschaft,747893,2020,44533,564590,138782,225323,522581
2020-03-18,Geneve,784575,2020,24439,707820,52327,200676,583911
2020-03-18,Luzern,906960,2020,54427,671022,181519,273833,633136
2020-03-18,Freiburg,646550,2020,32093,507969,106499,175613,470948
2020-03-18,Bern,2237711,2020,180206,1741378,316147,658801,1578931
2020-03-18,Graubunden,398940,2020,34092,297309,67562,108811,290153
2020-03-18,Sankt-Gallen,1316268,2020,95147,953260,267882,389370,926921
2020-03-19,Thurgau,661975,2020,44001,512832,105153,194647,467339
2020-03-19,Glarus,111799,2020,11953,61788,38070,26469,85342
2020-03-19,Zug,377362,2020,30415,247655,99302,112522,264850
2020-03-19,Jura,118968,2020,5676,109107,4194,31993,86985
2020-03-19,Obwalden,75046,2020,4860,62919,7275,18512,56544
2020-03-19,Appenzell-Ausserrhoden,153130,2020,11800,133445,7897,42628,110515
2020-03-19,Nidwalden,114278,2020,6279,73569,34441,25637,88652
2020-03-19,Zurich,2955561,2020,246871,2336306,372392,870411,2085158
2020-03-19,Waadt,1439786,2020,78425,1134246,227126,347051,1092747
2020-03-19,Basel-Stadt,495384,2020,33220,391312,70863,154896,340500
2020-03-19,Wallis,347904,2020,25523,279867,42526,43634,304283
2020-03-19,Neuchatel,325161,2020,17841,268675,38657,85821,239352
2020-03-19,Appenzell-Innerrhoden,33918,2020,2128,30885,916,7607,26323
2020-03-19,Solothurn,789067,2020,75859,527697,185522,233203,555875
2020-03-19,Aargau,1490154,2020,111600,1055753,322813,449587,1040579
2020-03-19,Schwyz,400160,2020,34908,270336,94926,81638,318532
2020-03-19,Uri,62960,2020,5750,39638,17582,8206,54765
2020-03-19,Schaffhausen,171791,2020,13261,153563,4978,50750,121052
2020-03-19,Ticino,306575,2020,9240,268441,28905,37462,269125
2020-03-19,Basel-Landschaft,732703,2020,41078,555281,136357,216769,515947
2020-03-19,Geneve,753736,2020,21377,682501,49868,189202,564544
2020-03-19,Luzern,882869,2020,51495,662653,168730,251008,631871
2020-03-19,Freiburg,629670,2020,30876,498800,100005,166193,463488
2020-03-19,Bern,2179920,2020,169901,1705119,304923,627947,1551997
2020-03-19,Graubunden,389533,2020,33201,290305,66045,100115,289439
2020-03-19,Sankt-Gallen,1276835,2020,90403,934985,251465,356654,920200
2020-03-20,Thurgau,648570,2020,42018,504369,102193,182133,466447
2020-03-20,Glarus,112211,2020,12155,58780,41285,26715,85506
2020-03-20,Zug,360443,2020,28389,233823,98242,105955,254499
2020-03-20,Jura,113962,2020,5364,104446,4163,28851,85123
2020-03-20,Obwalden,68338,2020,4416,57160,6773,18703,49646
2020-03-20,Appenzell-Ausserrhoden,145879,2020,11209,126573,8106,38990,106898
2020-03-20,Nidwalden,125647,2020,6108,79854,39697,32737,92922
2020-03-20,Zurich,2848628,2020,229644,2249905,369091,799028,2049612
2020-03-20,Waadt,1367979,2020,74009,1071920,222062,315595,1052396
2020-03-20,Basel-Stadt,473107,2020,30864,371935,70318,142068,331050
2020-03-20,Wallis,475464,2020,31369,382630,61478,90263,385215
2020-03-20,Neuchatel,301249,2020,16621,247571,37068,76203,225057
2020-03-20,Appenzell-Innerrhoden,31416,2020,1980,28528,920,7224,24204
2020-03-20,Solothurn,759982,2020,71508,507284,181199,215442,544551
2020-03-20,Aargau,1445872,2020,103929,1025720,316232,418226,1027655
2020-03-20,Schwyz,442875,2020,35728,299716,107443,104676,338211
2020-03-20,Uri,70238,2020,5424,45033,19791,13535,56713
2020-03-20,Schaffhausen,163757,2020,12335,146657,4773,46744,117022
2020-03-20,Ticino,345006,2020,9668,301966,33381,58715,286301
2020-03-20,Basel-Landschaft,712422,2020,38574,538910,134947,201391,511041
2020-03-20,Geneve,701193,2020,20283,635392,45528,166660,534544
2020-03-20,Luzern,843254,2020,47756,626241,169268,240578,602687
2020-03-20,Freiburg,594626,2020,28543,468543,97551,151684,442952
2020-03-20,Bern,2043503,2020,157705,1588775,297045,571068,1472459
2020-03-20,Graubunden,389736,2020,32889,285282,71588,96565,293195
2020-03-20,Sankt-Gallen,1251932,2020,86549,909318,256083,342530,909421
2020-03-21,Thurgau,357198,2020,21982,289742,45483,43380,313829
2020-03-21,Glarus,69443,2020,7551,38629,23272,7114,62338
2020-03-21,Zug,207855,2020,16629,144883,46353,23051,184814
2020-03-21,Jura,64081,2020,3332,58792,1966,7858,56233
2020-03-21,Obwalden,43664,2020,2841,37601,3231,4824,38851
2020-03-21,Appenzell-Ausserrhoden,81510,2020,6053,71355,4112,10112,71408
2020-03-21,Nidwalden,74588,2020,3812,51951,18832,7997,66599
2020-03-21,Zurich,1663328,2020,116627,1367547,179165,186263,1477076
2020-03-21,Waadt,963062,2020,49846,801541,111687,92538,870537
2020-03-21,Basel-Stadt,229936,2020,15937,187232,26778,29461,200486
2020-03-21,Wallis,355735,2020,22303,299671,33772,36898,318848
2020-03-21,Neuchatel,204998,2020,11375,172593,21041,20754,184254
2020-03-21,Appenzell-Innerrhoden,16680,2020,1094,15005,593,2072,14620
2020-03-21,Solothurn,428122,2020,39417,309047,79671,49100,379035
2020-03-21,Aargau,818429,2020,54186,620186,144069,95515,722927
2020-03-21,Schwyz,281307,2020,23169,201822,56324,28845,252471
2020-03-21,Uri,47087,2020,4324,32110,10664,4766,42332
2020-03-21,Schaffhausen,87939,2020,6472,79521,1958,11217,76734
2020-03-21,Ticino,293666,2020,8346,263244,22086,33537,260140
2020-03-21,Basel-Landschaft,361484,2020,20359,289926,51213,44111,317387
2020-03-21,Geneve,481897,2020,13320,445875,22712,46728,435180
2020-03-21,Luzern,499974,2020,28241,395045,76700,58098,441887
2020-03-21,Freiburg,401866,2020,18218,338152,45507,40171,361707
2020-03-21,Bern,1338982,2020,93406,1106124,139471,145660,1193343
2020-03-21,Graubunden,251156,2020,20353,192628,38200,29200,221984
2020-03-21,Sankt-Gallen,707262,2020,47473,542939,116869,82736,624546
2020-03-22,Thurgau,255806,2020,17889,206302,31623,22881,232933
2020-03-22,Glarus,48418,2020,6094,23979,18355,3868,44561
2020-03-22,Zug,144319,2020,13665,97894,32768,13472,130856
2020-03-22,Jura,49158,2020,2823,44962,1383,4474,44694
2020-03-22,Obwalden,26929,2020,1924,22858,2156,2515,24423
2020-03-22,Appenzell-Ausserrhoden,66361,2020,5376,57626,3368,5812,60558
2020-03-22,Nidwalden,47751,2020,2875,32703,12184,4409,43353
2020-03-22,Zurich,1243629,2020,95525,1019828,128287,110911,1132730
2020-03-22,Waadt,556986,2020,31299,452611,73086,52107,504890
